,CLAIM_NUM,INVENTORY_STYLE_CD,INVENTORY_SIZE_CD,INVENTORY_BACKING_CD,INVENTORY_COLOR_CD,DIM_DIVISION_CUSTOMER_GK,F1ROLL,F1PROL,F1GROL,F1DLOT,CLAIM_STATUS_TYPE_CD,CLAIM,TOTAL_CLAIM,TOTAL_CLAIM_CNT,TRX_CNT,NET_SALES
260,7145785,P57,0600,PB,716,249460,10186301,,,PAD,50,6.68,3589.48,28,171,183722.29
261,7014582,P57,0600,PB,716,249460,97614323,,,PAD,30,51.6,3589.48,28,171,183722.29
262,6988917,P57,0600,PB,716,249460,98652222,,,PAD,50,51.6,3589.48,28,171,183722.29
263,7040073,P57,0600,PB,716,249460,05979961,,,PAD,50,50.1,3589.48,28,171,183722.29
264,7014582,P57,0600,PB,716,249460,97614327,,,PAD,30,51.6,3589.48,28,171,183722.29
265,6925596,P57,0600,PB,716,249460,98652222,,,PAD,50,51.6,3589.48,28,171,183722.29
266,7124274,P57,0600,PB,716,249460,10172297,,,PAD,50,50.1,3589.48,28,171,183722.29
267,7124274,P57,0600,PB,716,249460,10172300,,,PAD,50,17.82,3589.48,28,171,183722.29
268,7040073,P57,0600,PB,716,249460,05979962,,,PAD,50,50.1,3589.48,28,171,183722.29
269,6993968,P57,0600,PB,716,249460,02448047,,,PAD,50,50.1,3589.48,28,171,183722.29
270,6921548,P57,0600,PB,716,249460,01632659,,,PAD,50,50.1,3589.48,28,171,183722.29
271,7145785,P57,0600,PB,716,249460,09334822,,,PAD,50,50.1,3589.48,28,171,183722.29
272,7014582,P57,0600,PB,716,249460,97614324,,,PAD,30,51.6,3589.48,28,171,183722.29
273,7124274,P57,0600,PB,716,249460,10172299,,,PAD,50,50.1,3589.48,28,171,183722.29
274,6921548,P57,0600,PB,716,249460,01632925,,,PAD,50,50.1,3589.48,28,171,183722.29
275,7014582,P57,0600,PB,716,249460,97614326,,,PAD,50,51.6,3589.48,28,171,183722.29
276,6921548,P57,0600,PB,716,249460,01632924,,,PAD,50,50.1,3589.48,28,171,183722.29
277,7014582,P57,0600,PB,716,249460,97614324,,,PAD,50,51.6,3589.48,28,171,183722.29
278,7014582,P57,0600,PB,716,249460,97614327,,,PAD,50,51.6,3589.48,28,171,183722.29
279,7014582,P57,0600,PB,716,249460,97614326,,,PAD,30,51.6,3589.48,28,171,183722.29
280,6988917,P57,0600,PB,716,249460,98652223,,,PAD,50,51.6,3589.48,28,171,183722.29
281,6925596,P57,0600,PB,716,249460,98652224,,,PAD,50,51.6,3589.48,28,171,183722.29
282,7014582,P57,0600,PB,716,249460,97614325,,,PAD,50,51.6,3589.48,28,171,183722.29
283,7130968,27611,1200,A,761,231851,11183777,10802979,5236625,A53278,50,217.99,320.12,5,125,352216.4
284,7039833,P81,0600,PB,12,251759,01592125,,,PAD,50,75.0,75.0,1,91,61722.2
285,7110239,26594,1200,A,756,240856,05795596,,4864319,A37133$,51,1111.29,1111.29,1,48,205417.48
286,7029187,27475,1200,A,758,250754,05804700,05637297,4817217,K53932$,36,876.15,1485.05,2,234,172853.42
287,6968628,27951,1200,A,727,241061,04576639,04211156,4690025A,K47995,50,895.95,895.95,1,355,325604.48
288,7107984,28304,1200,A,965,254834,07355902,06950228,4949287,A40522,30,963.42,963.42,1,433,356941.21
289,7007142,27732,1200,A,739,321405,06519963,05924308,4869973,K55156$,50,53.35,53.35,1,86,84695.36
290,7022288,P81,0600,PB,12,232504,03833422,,,PAD,50,35.8,322.2,1,96,86528.4
291,7022288,P81,0600,PB,12,232504,04027588,,,PAD,50,35.8,322.2,1,96,86528.4
292,7022288,P81,0600,PB,12,232504,03833421,,,PAD,50,35.8,322.2,1,96,86528.4
293,7022288,P81,0600,PB,12,232504,04027591,,,PAD,50,35.8,322.2,1,96,86528.4
294,7022288,P81,0600,PB,12,232504,04027590,,,PAD,50,35.8,322.2,1,96,86528.4
295,7022288,P81,0600,PB,12,232504,04027589,,,PAD,50,35.8,322.2,1,96,86528.4
296,7022288,P81,0600,PB,12,232504,04027593,,,PAD,50,35.8,322.2,1,96,86528.4
297,7022288,P81,0600,PB,12,232504,04027592,,,PAD,50,35.8,322.2,1,96,86528.4
298,7022288,P81,0600,PB,12,232504,04027587,,,PAD,50,35.8,322.2,1,96,86528.4
299,6997302,27732,1200,A,739,325919,04167954,04061924,4686579,K47936$,50,348.98,348.98,1,1260,809232.88
300,7044349,28155,1200,A,738,238677,06164561,06128532,4889699,P42516,50,40.32,156.73,2,115,518104.3
301,7142953,28155,1200,A,738,238677,10497600,,5282571,A52266,50,116.41,156.73,2,115,518104.3
302,7019678,89252,1200,A,J8133,168921,07066833,07002563,4944950,734262,51,2466.0,2466.0,1,47,1311755.56
303,7102615,28074,1200,A,859,227341,10510273,,5286498,A52318,50,88.5,88.5,1,91,492097.59
304,7085466,28000,1200,A,747,267625,09122816,09012544,5144305,K66884,51,524.16,524.16,1,20,21209.8
305,7008392,27899,1200,A,737,231851,05051410,,4779930,K51805,51,217.28,1851.99,2,133,375500.21
306,7064705,27899,1200,A,737,231851,08190992,,5054830,K622956,51,923.44,1851.99,2,133,375500.21
307,7008392,27899,1200,A,737,231851,05513197,05051410,4779930,K51805,51,711.27,1851.99,2,133,375500.21
308,7137048,25542,1200,A,948,250980,10650374,,5248447,838705,50,63.81,193.4,2,20,30193.26
309,7145128,25542,1200,A,948,250980,10650374,,5248447,838705,50,129.59,193.4,2,20,30193.26
310,6948726,28028,1200,H4,879,239605,02036368,,4464595,P15284,50,474.52,18618.39,8,20,51322.27
311,6948726,28028,1200,H4,879,239605,02036368,,4464595,P15284,51,1423.58,18618.39,8,20,51322.27
312,6958229,28028,1200,H4,879,239605,03705994,,4636027,P26523,51,1316.2,18618.39,8,20,51322.27
313,6958229,28028,1200,H4,879,239605,03706099,,4636028,P26523,51,2153.44,18618.39,8,20,51322.27
314,7121843,28028,1200,H4,879,239605,10817653,,5311132,P75071,51,2290.17,18618.39,8,20,51322.27
315,7121843,28028,1200,H4,879,239605,10817705,,5316340,P75071,51,1980.0,18618.39,8,20,51322.27
316,6958229,28028,1200,H4,879,239605,03705918,,4636026,P26523,51,2224.47,18618.39,8,20,51322.27
317,7096483,28028,1200,H4,879,239605,07617685,07595193,5021285,P52763,50,2004.48,18618.39,8,20,51322.27
318,6958229,28028,1200,H4,879,239605,03705956,,4636027,P26523,51,2024.67,18618.39,8,20,51322.27
319,6958229,28028,1200,H4,879,239605,03749357,03705994,4636027,P26523,51,1784.91,18618.39,8,20,51322.27
320,7081455,28072,1200,A,728,321405,09699627,09612946,5197231,A49048,50,288.0,9599.9,9,192,225278.77
321,7106164,28072,1200,A,728,321405,10949412,,5330406,A53960$,51,1090.54,9599.9,9,192,225278.77
322,7084409,28072,1200,A,728,321405,10000802,09884770,5225898,A49998,51,1443.86,9599.9,9,192,225278.77
323,7081455,28072,1200,A,728,321405,09699627,09612946,5197231,A49048,51,618.22,9599.9,9,192,225278.77
324,7103631,28072,1200,A,728,321405,10863831,10131956,5246774,A50994$,50,1152.0,9599.9,9,192,225278.77
325,7080673,28072,1200,A,728,321405,09708551,09582377,5195324,A49048,50,399.34,9599.9,9,192,225278.77
326,7084401,28072,1200,A,728,321405,09887317,09741585,5216299,A49616,51,768.61,9599.9,9,192,225278.77
327,7084401,28072,1200,A,728,321405,09887317,09741585,5216299,A49616,50,291.23,9599.9,9,192,225278.77
328,7084425,28072,1200,A,728,321405,09887319,09741585,5216299,A49616,50,1228.78,9599.9,9,192,225278.77
329,7088834,28072,1200,A,728,321405,10106589,10055193,5240847,A50609,51,1113.58,9599.9,9,192,225278.77
330,7106164,28072,1200,A,728,321405,10949412,,5330406,A53960$,50,138.24,9599.9,9,192,225278.77
331,7065676,28072,1200,A,728,321405,08761075,,5002883,A46164$,50,1067.5,9599.9,9,192,225278.77
332,6995579,28028,1200,H4,828,232904,04718508,,4751568,P33530,30,900.27,900.27,1,556,1081252.05
333,7139227,28077,1200,H4,738,283798,11386238,,5317031,K79420,51,1956.96,1956.96,1,83,163759.69
334,7083102,PSC1,0600,PB,SMART,277098,08277864,,,PAD,50,59.8,657.8,2,46,19778.05
335,7083102,PSC1,0600,PB,SMART,277098,08190443,,,PAD,50,59.8,657.8,2,46,19778.05
336,7083099,PSC1,0600,PB,SMART,277098,08541021,,,PAD,50,59.8,657.8,2,46,19778.05
337,7083099,PSC1,0600,PB,SMART,277098,08541020,,,PAD,50,59.8,657.8,2,46,19778.05
338,7083099,PSC1,0600,PB,SMART,277098,08541018,,,PAD,50,59.8,657.8,2,46,19778.05
339,7083102,PSC1,0600,PB,SMART,277098,08190446,,,PAD,50,59.8,657.8,2,46,19778.05
340,7083099,PSC1,0600,PB,SMART,277098,08541019,,,PAD,50,59.8,657.8,2,46,19778.05
341,7083102,PSC1,0600,PB,SMART,277098,08190278,,,PAD,50,59.8,657.8,2,46,19778.05
342,7083099,PSC1,0600,PB,SMART,277098,08541017,,,PAD,50,59.8,657.8,2,46,19778.05
343,7083102,PSC1,0600,PB,SMART,277098,08190279,,,PAD,50,59.8,657.8,2,46,19778.05
344,7083099,PSC1,0600,PB,SMART,277098,08541016,,,PAD,50,59.8,657.8,2,46,19778.05
345,7109386,C87,0600,PB,716,286563,02440841,,,PAD,50,41.75,41.75,3,46,11189.0
346,6945902,PSC1,0600,PB,SMART,263586,01532635,,,PAD,50,59.8,1016.6,3,40,96155.8
347,6945902,PSC1,0600,PB,SMART,263586,01532634,,,PAD,50,59.8,1016.6,3,40,96155.8
348,6945902,PSC1,0600,PB,SMART,263586,01532633,,,PAD,50,59.8,1016.6,3,40,96155.8
349,7020051,P61,0600,PB,12,237917,06965992,,,PAD,50,41.7,83.4,1,53,37915.2
350,7020051,P61,0600,PB,12,237917,06965984,,,PAD,50,41.7,83.4,1,53,37915.2
351,7011750,28028,1200,H4,868,232904,03839567,,4659046,P27577R,50,327.33,327.33,1,361,624782.51
352,7125319,PSC1,0600,PB,SMART,239733,10882883,,,PAD,30,57.0,399.0,1,66,169541.0
353,7125319,PSC1,0600,PB,SMART,239733,10882887,,,PAD,30,57.0,399.0,1,66,169541.0
354,7125319,PSC1,0600,PB,SMART,239733,10882888,,,PAD,30,57.0,399.0,1,66,169541.0
355,7125319,PSC1,0600,PB,SMART,239733,10882884,,,PAD,30,57.0,399.0,1,66,169541.0
356,7125319,PSC1,0600,PB,SMART,239733,10882885,,,PAD,30,57.0,399.0,1,66,169541.0
357,7125319,PSC1,0600,PB,SMART,239733,10882889,,,PAD,30,57.0,399.0,1,66,169541.0
358,7125319,PSC1,0600,PB,SMART,239733,10882886,,,PAD,30,57.0,399.0,1,66,169541.0
359,7012722,27475,1200,A,959,295061,02349923,01075109,4395334,K37853$,30,715.14,3584.57,4,739,692747.22
360,6970585,27475,1200,A,959,295061,03375204,,4599535,K44781$,30,796.24,3584.57,4,739,692747.22
361,6970585,27475,1200,A,959,295061,04289263,03375191,4599535,K44781$,30,490.76,3584.57,4,739,692747.22
362,6969386,27475,1200,A,959,295061,05046459,04877410,4770455,K51197$,30,992.57,3584.57,4,739,692747.22
363,7012439,27952,1200,A,929,255872,06188744,06162923,4890900,A38267,50,1238.76,14000.48,23,1094,790019.77
364,7045696,27952,1200,A,929,255872,07825739,07793808,5036965,A43294,50,1238.76,14000.48,23,1094,790019.77
365,7020848,27952,1200,A,929,255872,04539782,04454888,4721951,A34399,50,502.2,14000.48,23,1094,790019.77
366,6998906,27952,1200,A,929,255872,05480828,05383916,4820027,P37949,50,259.2,14000.48,23,1094,790019.77
367,7002588,27952,1200,A,929,255872,05630373,05537845,4833342,P38834,50,176.42,14000.48,23,1094,790019.77
368,7008987,27952,1200,A,929,255872,06117318,06072256,4874015,A38041,50,108.0,14000.48,23,1094,790019.77
369,7061213,27952,1200,A,929,255872,08276906,,5081142,A45002,50,185.98,14000.48,23,1094,790019.77
370,7101120,27952,1200,A,929,255872,08328672,,5081147,A45128,50,1118.46,14000.48,23,1094,790019.77
371,7008987,27952,1200,A,929,255872,06117318,06072256,4874015,A38041,51,1090.8,14000.48,23,1094,790019.77
372,7146545,27952,1200,A,929,255872,03813299,03648378,4640612,A32194,50,259.2,14000.48,23,1094,790019.77
373,7119858,27952,1200,A,929,255872,10951125,10946606,5323142,A53931,50,200.88,14000.48,23,1094,790019.77
374,6998894,27952,1200,A,929,255872,05592187,05540766,4832699,P38915,50,780.62,14000.48,23,1094,790019.77
375,7018454,27952,1200,A,929,255872,06882675,06808256,4938535,A40193,50,416.66,14000.48,23,1094,790019.77
376,7109452,27952,1200,A,929,255872,10864763,10699069,5271448,A52737,50,870.48,14000.48,23,1094,790019.77
377,7018454,27952,1200,A,929,255872,06882675,06808256,4938535,A40193,51,699.34,14000.48,23,1094,790019.77
378,7020705,27952,1200,A,929,255872,07087166,06921953,4962331,A40497,51,903.96,14000.48,23,1094,790019.77
379,7119863,27952,1200,A,929,255872,10953669,10946803,5323464,A53931,50,282.74,14000.48,23,1094,790019.77
380,7008993,27952,1200,A,929,255872,06608455,06164094,4892407,A38267,50,825.84,14000.48,23,1094,790019.77
381,7144885,28243,1200,H4,700,412714,10263429,,5228830A,P70391,50,209.74,1898.92,2,5,1996.15
382,7136821,28243,1200,H4,700,412714,12138616,11182221,5345040Z,P77613R,51,1689.18,1898.92,2,5,1996.15
383,7142024,28227,1500,A,768,268792,12006707,11485418,5381008,K79953,50,234.78,234.78,1,3,1262.14
384,7019686,PM82,0600,PB,1532,295284,05503466,,,PAD,30,50.8,670.56,2,63,81242.8
385,7000278,PM82,0600,PB,1532,295284,05727840,,,PAD,50,50.8,670.56,2,63,81242.8
386,7000278,PM82,0600,PB,1532,295284,05727838,,,PAD,50,50.8,670.56,2,63,81242.8
387,7019686,PM82,0600,PB,1532,295284,05503472,,,PAD,30,10.16,670.56,2,63,81242.8
388,7019686,PM82,0600,PB,1532,295284,05503465,,,PAD,30,50.8,670.56,2,63,81242.8
389,7000278,PM82,0600,PB,1532,295284,05727842,,,PAD,50,50.8,670.56,2,63,81242.8
390,7019686,PM82,0600,PB,1532,295284,05503467,,,PAD,30,50.8,670.56,2,63,81242.8
391,7019686,PM82,0600,PB,1532,295284,05503464,,,PAD,30,50.8,670.56,2,63,81242.8
392,7019686,PM82,0600,PB,1532,295284,05503469,,,PAD,30,50.8,670.56,2,63,81242.8
393,7019686,PM82,0600,PB,1532,295284,05503471,,,PAD,30,50.8,670.56,2,63,81242.8
394,7000278,PM82,0600,PB,1532,295284,05727841,,,PAD,50,50.8,670.56,2,63,81242.8
395,7000278,PM82,0600,PB,1532,295284,05727839,,,PAD,50,50.8,670.56,2,63,81242.8
396,7019686,PM82,0600,PB,1532,295284,05503470,,,PAD,30,50.8,670.56,2,63,81242.8
397,7019686,PM82,0600,PB,1532,295284,05503468,,,PAD,30,50.8,670.56,2,63,81242.8
398,7008884,27899,1200,A,741,279975,97497049,,4040145,K26297,30,1053.02,3611.31,3,40,25781.46
399,7066873,27899,1200,A,741,279975,98692054,,4126166,K30559,30,539.96,3611.31,3,40,25781.46
400,7066873,27899,1200,A,741,279975,00455414,98798089,4127026,K30559,30,447.88,3611.31,3,40,25781.46
401,7008884,27899,1200,A,741,279975,97497049,,4040145,K26297,50,1053.02,3611.31,3,40,25781.46
402,7005584,27960,1200,A,959,251961,03009989,02722592,4536717,K42989,50,433.17,1499.4,2,62,39413.13
403,7005584,27960,1200,A,959,251961,03060334,02722526,4536712,K42989,50,1066.23,1499.4,2,62,39413.13
404,7140830,28223,1200,A,721,299832,11017426,11000799,5315606,K77325,50,1429.42,1811.68,3,83,48996.17
405,7128059,28223,1200,A,721,299832,08080348,08019263,5001389,K62411,50,255.7,1811.68,3,83,48996.17
406,7140834,28223,1200,A,721,299832,11677932,11543085,5368162,K80184,50,126.56,1811.68,3,83,48996.17
407,6998402,28176,1200,H4,928,290574,05362985,,4813001,L135198,50,730.85,730.85,1,35,123979.73
408,7117443,28072,1200,A,732,232141,10949339,,5327599,A53916$,50,150.13,1724.19,7,68,806962.13
409,7007158,28072,1200,A,732,232141,06002792,,4881572,A37845$,50,1214.84,1724.19,7,68,806962.13
410,7068181,C87,0600,PB,716,256387,04752230,,,PAD,50,34.75,104.25,1,94,91601.0
411,7068181,C87,0600,PB,716,256387,04752229,,,PAD,50,34.75,104.25,1,94,91601.0
412,7068181,C87,0600,PB,716,256387,04752231,,,PAD,50,34.75,104.25,1,94,91601.0
413,7053775,27732,1200,A,735,261867,08566350,,,K62331$,50,951.77,951.77,1,191,464994.65
414,7063825,27898,1200,A,81289,269723,07514287,,5007007,K60219,50,328.0,328.0,1,78,521236.59
415,7142627,PSG7,0600,PB,716,235032,11052653,,,PAD,48,59.7,1776.3,2,14,9480.0
416,7063518,PSG7,0600,PB,716,235032,09241465,,,PAD,51,62.7,1776.3,2,14,9480.0
417,7063518,PSG7,0600,PB,716,235032,09241126,,,PAD,51,62.7,1776.3,2,14,9480.0
418,7142627,PSG7,0600,PB,716,235032,11052651,,,PAD,48,59.7,1776.3,2,14,9480.0
419,7142627,PSG7,0600,PB,716,235032,11052650,,,PAD,48,59.7,1776.3,2,14,9480.0
420,7063518,PSG7,0600,PB,716,235032,09241139,,,PAD,51,62.7,1776.3,2,14,9480.0
421,7142627,PSG7,0600,PB,716,235032,11218856,,,PAD,48,59.7,1776.3,2,14,9480.0
422,7063518,PSG7,0600,PB,716,235032,09241138,,,PAD,51,62.7,1776.3,2,14,9480.0
423,7142627,PSG7,0600,PB,716,235032,11052647,,,PAD,48,59.7,1776.3,2,14,9480.0
424,7063518,PSG7,0600,PB,716,235032,09241146,,,PAD,51,62.7,1776.3,2,14,9480.0
425,7063518,PSG7,0600,PB,716,235032,09241468,,,PAD,51,62.7,1776.3,2,14,9480.0
426,7063518,PSG7,0600,PB,716,235032,09241144,,,PAD,30,62.7,1776.3,2,14,9480.0
427,7063518,PSG7,0600,PB,716,235032,09241127,,,PAD,51,62.7,1776.3,2,14,9480.0
428,7142627,PSG7,0600,PB,716,235032,11218855,,,PAD,48,59.7,1776.3,2,14,9480.0
429,7063518,PSG7,0600,PB,716,235032,09241140,,,PAD,51,62.7,1776.3,2,14,9480.0
430,7142627,PSG7,0600,PB,716,235032,11052657,,,PAD,48,59.7,1776.3,2,14,9480.0
431,7142627,PSG7,0600,PB,716,235032,11052648,,,PAD,48,59.7,1776.3,2,14,9480.0
432,7063518,PSG7,0600,PB,716,235032,09241143,,,PAD,51,62.7,1776.3,2,14,9480.0
433,7142627,PSG7,0600,PB,716,235032,11052652,,,PAD,48,59.7,1776.3,2,14,9480.0
434,7063518,PSG7,0600,PB,716,235032,09241148,,,PAD,51,62.7,1776.3,2,14,9480.0
435,7142627,PSG7,0600,PB,716,235032,11052655,,,PAD,48,59.7,1776.3,2,14,9480.0
436,7142627,PSG7,0600,PB,716,235032,11052656,,,PAD,48,59.7,1776.3,2,14,9480.0
437,7063518,PSG7,0600,PB,716,235032,09241142,,,PAD,51,62.7,1776.3,2,14,9480.0
438,7142627,PSG7,0600,PB,716,235032,11218860,,,PAD,48,59.7,1776.3,2,14,9480.0
439,7063518,PSG7,0600,PB,716,235032,09241149,,,PAD,51,62.7,1776.3,2,14,9480.0
440,7142627,PSG7,0600,PB,716,235032,11052649,,,PAD,48,59.7,1776.3,2,14,9480.0
441,7063518,PSG7,0600,PB,716,235032,09241147,,,PAD,51,62.7,1776.3,2,14,9480.0
442,7142627,PSG7,0600,PB,716,235032,11052654,,,PAD,48,59.7,1776.3,2,14,9480.0
443,7063518,PSG7,0600,PB,716,235032,09241145,,,PAD,51,62.7,1776.3,2,14,9480.0
444,7098673,PKR2,0600,PB,KOMEN,328710,09652041,,,PAD,51,54.0,1512.0,3,121,221828.18
445,7098673,PKR2,0600,PB,KOMEN,328710,09806955,,,PAD,51,54.0,1512.0,3,121,221828.18
446,7098673,PKR2,0600,PB,KOMEN,328710,09652043,,,PAD,51,54.0,1512.0,3,121,221828.18
447,7098673,PKR2,0600,PB,KOMEN,328710,09806930,,,PAD,51,54.0,1512.0,3,121,221828.18
448,7098673,PKR2,0600,PB,KOMEN,328710,09806927,,,PAD,51,54.0,1512.0,3,121,221828.18
449,7103735,PKR2,0600,PB,KOMEN,328710,10985980,,,PAD,51,54.0,1512.0,3,121,221828.18
450,7103735,PKR2,0600,PB,KOMEN,328710,10985985,,,PAD,51,54.0,1512.0,3,121,221828.18
451,7098673,PKR2,0600,PB,KOMEN,328710,09806928,,,PAD,51,54.0,1512.0,3,121,221828.18
452,7103735,PKR2,0600,PB,KOMEN,328710,10985984,,,PAD,51,54.0,1512.0,3,121,221828.18
453,7103735,PKR2,0600,PB,KOMEN,328710,10985987,,,PAD,51,54.0,1512.0,3,121,221828.18
454,7098673,PKR2,0600,PB,KOMEN,328710,09806953,,,PAD,51,54.0,1512.0,3,121,221828.18
455,7098673,PKR2,0600,PB,KOMEN,328710,09806952,,,PAD,51,54.0,1512.0,3,121,221828.18
456,7098673,PKR2,0600,PB,KOMEN,328710,09806925,,,PAD,51,54.0,1512.0,3,121,221828.18
457,7098673,PKR2,0600,PB,KOMEN,328710,09806945,,,PAD,51,54.0,1512.0,3,121,221828.18
458,7098673,PKR2,0600,PB,KOMEN,328710,09806950,,,PAD,51,54.0,1512.0,3,121,221828.18
459,7098673,PKR2,0600,PB,KOMEN,328710,09806954,,,PAD,51,54.0,1512.0,3,121,221828.18
460,7103735,PKR2,0600,PB,KOMEN,328710,10985986,,,PAD,51,54.0,1512.0,3,121,221828.18
461,7098673,PKR2,0600,PB,KOMEN,328710,09652042,,,PAD,51,54.0,1512.0,3,121,221828.18
462,7098673,PKR2,0600,PB,KOMEN,328710,09806919,,,PAD,51,54.0,1512.0,3,121,221828.18
463,7098673,PKR2,0600,PB,KOMEN,328710,09652045,,,PAD,51,54.0,1512.0,3,121,221828.18
464,7103735,PKR2,0600,PB,KOMEN,328710,10985991,,,PAD,51,54.0,1512.0,3,121,221828.18
465,7098673,PKR2,0600,PB,KOMEN,328710,09806931,,,PAD,51,54.0,1512.0,3,121,221828.18
466,7103735,PKR2,0600,PB,KOMEN,328710,10985993,,,PAD,51,54.0,1512.0,3,121,221828.18
467,7103735,PKR2,0600,PB,KOMEN,328710,10985995,,,PAD,51,54.0,1512.0,3,121,221828.18
468,7098673,PKR2,0600,PB,KOMEN,328710,09806921,,,PAD,51,54.0,1512.0,3,121,221828.18
469,7098673,PKR2,0600,PB,KOMEN,328710,09806951,,,PAD,51,54.0,1512.0,3,121,221828.18
470,7096983,28074,1200,A,852,238677,05923806,,4873254,A37585,30,132.82,252.34,2,368,1388309.61
471,6949886,PSC1,0600,PB,SMART,239971,03725143,,,PAD,50,52.8,580.8,1,76,90256.8
472,6949886,PSC1,0600,PB,SMART,239971,03725110,,,PAD,50,52.8,580.8,1,76,90256.8
473,6949886,PSC1,0600,PB,SMART,239971,03725109,,,PAD,50,52.8,580.8,1,76,90256.8
474,6949886,PSC1,0600,PB,SMART,239971,03725151,,,PAD,50,52.8,580.8,1,76,90256.8
475,6949886,PSC1,0600,PB,SMART,239971,03725142,,,PAD,50,52.8,580.8,1,76,90256.8
476,6949886,PSC1,0600,PB,SMART,239971,03725156,,,PAD,50,52.8,580.8,1,76,90256.8
477,6949886,PSC1,0600,PB,SMART,239971,03725141,,,PAD,50,52.8,580.8,1,76,90256.8
478,6949886,PSC1,0600,PB,SMART,239971,03725153,,,PAD,50,52.8,580.8,1,76,90256.8
479,6949886,PSC1,0600,PB,SMART,239971,03725157,,,PAD,50,52.8,580.8,1,76,90256.8
480,6949886,PSC1,0600,PB,SMART,239971,03725111,,,PAD,50,52.8,580.8,1,76,90256.8
481,6949886,PSC1,0600,PB,SMART,239971,03725158,,,PAD,50,52.8,580.8,1,76,90256.8
482,7024945,27475,1200,A,959,256343,06601114,,4928715,P45706$,50,355.34,355.34,1,139,225216.84
483,7091044,28074,1200,A,872,394929,09891843,09878640,5221283,A49990,50,1157.08,3831.56,2,15,39044.62
484,7116414,27899,1200,A,718,395552,10302201,09288922,5145821,K68039,34,621.0,1304.82,2,368,363266.98
485,7127186,27899,1200,A,718,395552,06884001,06216366,4895569,K56276,30,683.82,1304.82,2,368,363266.98
486,7005353,27621,1200,A,757,231851,05770548,,4853917,A36893$,51,1036.8,1328.83,3,157,560519.79
487,7000303,27612,1200,A,753,280350,04873998,,4766740,A35685,50,242.92,363.38,2,17,100989.23
488,7042637,27612,1200,A,753,280350,07787320,07340167,4985112,A41508,50,120.46,363.38,2,17,100989.23
489,7011124,27475,1200,A,749,297838,06201030,,4893658,K55830$,51,987.84,1210.58,2,348,218486.61
490,7069409,27475,1200,A,749,297838,09314967,08920323,5140225,K66699$,50,7.68,1210.58,2,348,218486.61
491,7069409,27475,1200,A,749,297838,98913346,98845760,4168778,K30647$,50,215.06,1210.58,2,348,218486.61
492,6979383,27892,1200,A,864,280988,04840584,04776812,4752188,K50720,50,136.8,273.6,2,28,46348.52
493,7142859,27952,1200,A,727,308843,10575942,,5280827,A52477,50,761.39,761.39,1,48,30752.87
494,7103127,27732,1200,A,739,261867,06500189,05558826,4831134,K53416$,50,706.33,819.85,1,230,949925.65
495,7103127,27732,1200,A,739,261867,06500006,05558972,4831134,K53416$,50,113.52,819.85,1,230,949925.65
